UserId,AttractionId,Rating
44807,748,5.0
44809,673,3.0
44809,748,4.0
44810,640,4.0
44811,369,1.0
44811,640,3.0
44811,737,4.0
44811,824,4.0
44811,1166,3.0
44813,824,3.0
44814,1278,4.0
44815,841,5.0
44817,640,5.0
44819,640,5.0
44821,640,5.0
44824,1225,1.0
44828,640,4.0
44833,749,5.0
44834,737,5.0
44835,841,3.0
44836,673,4.0
44845,673,4.0
44848,640,4.0
44848,748,5.0
44848,749,5.0
44849,650,4.0
44849,937,3.0
44849,947,4.0
44850,748,5.0
44851,640,4.0
44853,640,5.0
44854,640,5.0
44854,749,3.0
44868,748,5.0
44871,748,3.0
44873,640,4.0
44874,640,5.0
44875,369,4.0
44875,841,4.0
44876,673,4.0
44879,640,3.0
44882,640,5.0
44885,640,5.0
44887,673,3.0
44891,841,4.0
44892,640,5.0
44895,650,5.0
44900,640,4.0
44903,748,5.0
44903,749,3.0
44909,841,4.0
44910,640,4.0
44910,673,4.0
44910,749,3.0
44912,640,5.0
44915,640,5.0
44917,841,5.0
44919,640,3.0
44920,640,4.0
44923,749,4.0
44925,748,4.0
44929,841,4.0
44930,481,5.0
44932,481,4.0
44935,640,4.0
44937,749,4.0
44938,748,4.0
44939,640,5.0
44941,737,3.0
44942,737,4.0
44942,841,4.5
44943,949,5.0
44948,640,4.0
44948,748,4.0
44948,1297,1.0
44949,640,5.0
44951,824,5.0
44952,369,5.0
44956,650,5.0
44957,841,5.0
44958,640,4.0
44958,748,5.0
44959,650,2.5
44962,824,5.0
44963,640,5.0
44966,640,5.0
44972,481,5.0
44973,841,5.0
44975,841,5.0
44976,650,3.0
44978,369,5.0
44979,1297,4.0
44980,640,2.0
44984,640,4.0
44987,640,5.0
44988,640,4.0
44989,1297,4.0
44991,640,3.0
44992,640,5.0
44992,748,5.0
44992,824,5.0
44993,640,5.0
44993,748,2.0
44993,1166,3.6666666666666665
44995,748,5.0
44997,673,5.0
45002,749,5.0
45005,650,5.0
45006,673,3.0
45015,640,4.0
45015,748,4.0
45019,824,4.0
45020,841,5.0
45021,640,4.0
45024,1297,4.0
45026,369,4.0
45026,640,4.0
45030,640,5.0
45031,650,4.0
45031,673,3.0
45031,737,4.0
45032,748,4.0
45032,749,5.0
45034,640,3.0
45044,640,3.5
45046,1220,5.0
45048,673,4.0
45056,640,5.0
45058,888,5.0
45059,748,4.0
45065,640,5.0
45068,841,5.0
45069,481,3.0
45071,841,5.0
45079,737,3.0
45084,640,1.0
45085,841,5.0
45086,640,4.0
45086,737,3.0
45086,749,2.0
45088,640,3.0
45089,841,5.0
45091,369,5.0
45091,673,2.0
45091,748,5.0
45091,749,5.0
45092,841,3.0
45095,640,4.0
45096,481,4.0
45099,841,5.0
45102,640,5.0
45103,640,5.0
45113,841,4.0
45114,673,3.0
45115,737,5.0
45116,673,4.0
45120,737,4.0
45120,748,4.0
45120,749,4.0
45121,640,5.0
45125,841,5.0
45126,640,4.0
45127,640,4.5
45128,748,4.0
45129,824,5.0
45130,650,4.0
45133,640,5.0
45135,673,2.0
45135,748,4.0
45136,1171,3.5
45138,1297,4.0
45149,369,4.0
45149,841,5.0
45157,640,5.0
45157,824,5.0
45160,1171,5.0
45164,841,5.0
45166,1297,3.0
45171,824,5.0
45172,1220,3.0
45173,650,5.0
45178,824,5.0
45182,640,5.0
45182,748,3.0
45185,640,5.0
45191,640,5.0
45191,841,4.0
45192,650,3.0
45192,737,4.0
45193,640,5.0
45194,369,4.0
45195,481,2.0
45197,748,5.0
45197,841,5.0
45200,650,5.0
45201,640,4.333333333333333
45201,737,4.0
45201,841,4.0
45202,650,4.0
45203,640,1.0
45207,748,5.0
45208,748,5.0
45209,673,5.0
45210,640,5.0
45210,650,3.0
45210,748,4.0
45211,673,3.0
45213,640,3.0
45213,650,3.0
45213,737,3.0
45213,824,5.0
45216,640,4.0
45217,481,5.0
45218,737,5.0
45219,640,5.0
45219,673,3.0
45219,824,5.0
45219,841,5.0
45221,640,3.0
45223,640,3.0
45226,640,4.0
45229,369,5.0
45229,841,5.0
45230,640,4.0
45232,640,5.0
45232,824,5.0
45234,369,3.0
45234,640,4.0
45234,841,5.0
45234,1280,4.0
45235,824,5.0
45235,841,5.0
45236,1280,5.0
45237,369,2.0
45237,640,4.5
45237,737,4.0
45237,748,3.0
45237,749,3.0
45237,841,4.666666666666667
45240,640,3.0
45246,369,5.0
45249,1171,5.0
45250,841,5.0
45252,640,5.0
45253,640,5.0
45262,841,5.0
45263,841,5.0
45267,749,5.0
45274,481,3.0
45276,369,4.0
45293,1171,5.0
45296,841,5.0
45298,748,5.0
45300,481,3.0
45300,737,5.0
45304,841,5.0
45310,1171,4.0
45313,1171,3.0
45315,640,3.0
45319,369,3.0
45321,1166,5.0
45322,1278,3.5
45323,824,4.0
45324,1278,5.0
45325,824,5.0
45329,640,4.0
45331,640,5.0
45331,748,4.0
45333,650,3.0
45339,1171,3.5
45346,640,5.0
45348,1220,4.0
45355,640,3.0
45355,749,2.0
45356,1171,4.0
45358,841,5.0
45359,481,4.0
45359,841,4.0
45363,841,5.0
45364,749,3.0
45368,841,5.0
45370,824,4.0
45371,748,3.0
45372,1297,3.0
45373,841,3.0
45374,650,3.0
45378,673,3.0
45378,737,4.0
45378,824,5.0
45380,673,3.0
45381,1133,5.0
45382,481,5.0
45383,737,5.0
45383,841,5.0
45383,1171,4.666666666666667
45384,888,5.0
45389,481,3.0
45391,737,5.0
45391,748,5.0
45391,1238,3.888888888888889
45397,748,5.0
45399,640,5.0
45400,640,5.0
45401,640,5.0
45401,841,5.0
45404,737,2.0
45405,1166,3.0
45407,640,5.0
45407,748,5.0
45408,369,4.0
45410,737,5.0
45415,640,4.0
45415,650,5.0
45415,737,5.0
45415,841,3.0
45420,748,4.0
45422,640,3.0
45423,748,3.0
45423,749,4.0
45424,650,5.0
45425,650,5.0
45428,640,5.0
45429,640,5.0
45432,640,5.0
45432,841,4.0
45436,841,5.0
45437,481,5.0
45442,640,5.0
45445,640,4.0
45446,481,4.0
45446,749,3.0
45447,748,3.0
45450,640,4.0
45452,640,5.0
45452,673,5.0
45457,737,5.0
45458,1297,5.0
45461,640,4.0
45462,640,5.0
45462,748,5.0
45463,841,5.0
45465,640,3.0
45465,748,4.0
45480,640,5.0
45483,749,3.0
45484,841,5.0
45490,841,5.0
45492,640,4.0
45492,737,4.0
45492,748,5.0
45494,824,3.0
45494,1171,4.666666666666667
45495,1280,4.0
45496,673,1.0
45498,1133,5.0
45501,650,5.0
45502,640,4.0
45510,1238,4.0
45511,749,3.0
45512,841,5.0
45517,369,3.0
45517,673,5.0
45521,640,3.0
45521,1166,4.0
45522,640,4.0
45525,673,5.0
45526,640,5.0
45528,673,4.0
45531,650,3.0
45532,369,5.0
45533,748,3.0
45534,841,4.0
45539,1166,3.0
45540,748,5.0
45542,640,3.0
45545,841,5.0
45548,650,4.0
45549,640,4.0
45549,748,3.0
45553,640,5.0
45553,841,5.0
45556,748,4.0
45557,748,3.0
45561,640,4.0
45564,369,5.0
45564,640,4.0
45567,1171,5.0
45570,640,3.0
45570,748,3.0
45571,841,5.0
45573,737,3.0
45573,824,2.0
45574,640,3.0
45575,640,5.0
45575,748,5.0
45580,640,3.0
45580,749,3.0
45582,640,4.0
45583,640,5.0
45586,841,1.0
45587,824,5.0
45592,749,5.0
45593,369,4.0
45594,640,4.0
45597,1171,4.0
45599,841,5.0
45601,841,5.0
45602,841,4.0
45603,841,4.0
45607,748,4.0
45610,640,3.5
45610,748,2.0
45610,841,5.0
45611,673,3.5
45612,369,1.0
45612,650,5.0
45612,748,4.0
45614,640,4.333333333333333
45614,748,5.0
45616,841,5.0
45620,640,5.0
45625,369,4.0
45625,481,5.0
45625,640,5.0
45625,650,4.0
45625,748,3.75
45625,824,5.0
45625,841,5.0
45626,481,3.0
45626,640,5.0
45626,650,4.0
45626,841,4.0
45629,841,5.0
45630,640,3.5
45630,650,3.5
45630,673,4.0
45630,737,2.5
45630,748,4.333333333333333
45630,749,4.0
45630,841,4.0
45633,640,3.0
45633,824,3.0
45634,824,4.0
45636,640,3.0
45637,673,2.0
45639,824,4.0
45640,640,4.0
45640,737,5.0
45643,640,2.5
45643,673,4.0
45643,737,5.0
45643,748,4.5
45644,369,4.0
45644,841,5.0
45645,640,4.0
45648,737,5.0
45649,748,5.0
45650,640,4.0
45652,640,4.0
45653,640,5.0
45659,737,5.0
45660,640,4.0
45667,640,4.0
45667,748,4.0
45667,824,4.0
45668,640,4.0
45669,1297,4.0
45671,369,5.0
45672,1171,4.0
45683,640,2.0
45691,640,5.0
45693,640,4.0
45693,737,4.0
45693,748,3.0
45707,640,5.0
45707,748,4.5
45707,749,3.0
45707,841,4.0
45708,737,5.0
45709,640,4.0
45710,640,5.0
45711,748,3.0
45714,824,5.0
45718,841,5.0
45725,650,3.0
45728,737,3.0
45732,640,4.0
45732,748,5.0
45734,824,1.0
45735,1166,3.6666666666666665
45739,369,4.0
45740,673,5.0
45750,369,3.0
45750,841,5.0
45751,673,4.0
45753,369,5.0
45757,841,4.0
45758,640,4.0
45758,748,5.0
45760,1133,4.5
45767,1133,3.0
45768,1220,3.0
45769,673,3.0
45769,748,5.0
45769,1238,4.0
45770,640,4.5
45770,673,4.0
45770,748,5.0
45774,737,4.0
45778,640,5.0
45781,1278,2.0
45783,640,5.0
45785,369,4.0
45786,640,5.0
45789,673,4.0
45790,640,4.0
45791,640,5.0
45792,1280,3.0
45794,481,4.0
45794,640,4.0
45794,737,3.0
45794,748,3.0
45798,640,4.0
45798,748,4.0
45800,1171,4.5
45804,1171,5.0
45809,640,2.0
45817,824,5.0
45817,841,4.0
45818,841,5.0
45820,640,5.0
45823,748,5.0
45828,1171,4.0
45830,897,5.0
45832,369,3.0
45833,749,1.0
45834,1171,3.0
45841,673,5.0
45843,748,5.0
45845,673,5.0
45853,748,4.0
45854,640,3.0
45855,824,4.0
45856,1171,4.0
45857,748,2.0
45858,481,4.0
45858,824,4.0
45859,1171,4.0
45860,673,5.0
45861,1133,5.0
45866,640,5.0
45868,841,5.0
45869,673,4.0
45869,737,4.0
45871,824,5.0
45872,748,3.0
45873,481,4.0
45877,824,4.0
45878,369,3.0
45883,369,3.0
45886,748,4.0
45891,749,5.0
45894,640,5.0
45896,737,5.0
45896,824,5.0
45899,737,5.0
45900,673,4.0
45900,737,5.0
45900,749,1.0
45901,640,2.0
45902,841,5.0
45906,841,4.0
45907,749,4.0
45909,841,5.0
45912,841,3.0
45913,481,4.0
45914,640,5.0
45915,640,4.0
45921,1133,4.0
45922,749,4.0
45924,640,5.0
45926,737,4.0
45929,1171,1.0
45930,673,3.0
45932,748,5.0
45934,640,5.0
45937,841,4.0
45942,1171,3.5
45944,640,5.0
45944,824,2.0
45947,824,5.0
45948,824,3.0
45950,749,3.0
45954,481,4.0
45954,640,4.0
45954,748,4.0
45957,640,2.0
45958,640,5.0
45958,748,5.0
45966,1225,5.0
45968,640,5.0
45972,737,5.0
45973,824,5.0
45974,640,5.0
45974,737,5.0
45974,824,3.0
45975,841,4.0
45976,841,5.0
45977,640,5.0
45978,640,5.0
45979,673,5.0
45980,369,4.0
45980,737,5.0
45981,640,5.0
45982,748,5.0
45984,841,5.0
45986,640,3.0
45990,369,1.0
45992,737,5.0
45992,748,5.0
45993,748,3.0
45994,748,4.0
45995,640,3.0
46000,737,4.0
46002,748,3.0
46007,640,5.0
46007,748,4.0
46008,841,5.0
46013,640,5.0
46014,640,5.0
46016,841,5.0
46020,640,5.0
46021,650,5.0
46024,640,1.0
46027,650,5.0
46028,640,5.0
46028,748,5.0
46030,1133,5.0
46031,640,4.0
46031,673,3.0
46037,1171,2.3333333333333335
46040,841,5.0
46043,640,5.0
46043,650,3.0
46043,841,5.0
46044,877,4.0
46048,481,5.0
46050,650,4.0
46050,737,5.0
46053,841,5.0
46054,841,4.0
46057,640,4.0
46059,841,5.0
46060,673,3.0
46062,481,5.0
46062,640,5.0
46062,650,5.0
46062,841,4.0
46063,640,5.0
46065,640,4.0
46070,640,4.0
46070,650,5.0
46070,737,4.0
46070,841,5.0
46072,841,4.0
46073,748,4.0
46074,640,4.5
46074,748,5.0
46075,640,4.0
46079,640,5.0
46079,841,5.0
46080,369,1.0
46082,650,4.0
46084,640,5.0
46085,748,4.0
46085,749,3.0
46093,640,5.0
46093,748,5.0
46104,841,5.0
46106,640,4.0
46109,640,5.0
46116,824,4.0
46118,1225,4.0
46119,640,4.0
46120,640,5.0
46120,749,5.0
46123,749,1.0
46124,640,4.0
46125,748,5.0
46127,737,4.0
46132,748,5.0
46132,749,4.0
46133,650,3.0
46133,737,5.0
46140,481,5.0
46140,640,5.0
46140,748,5.0
46142,1137,3.5
46145,650,5.0
46148,841,5.0
46153,824,5.0
46156,369,2.0
46158,640,5.0
46159,650,5.0
46161,841,5.0
46163,640,5.0
46164,640,3.0
46164,748,5.0
46170,640,5.0
46171,369,4.0
46174,640,3.0
46176,841,5.0
46177,841,5.0
46178,841,5.0
46181,749,3.0
46182,640,4.0
46192,640,5.0
46194,640,4.0
46195,1137,2.0
46196,640,5.0
46198,841,5.0
46200,737,4.0
46200,748,4.0
46202,673,3.0
46204,737,4.0
46205,748,4.0
46208,640,4.0
46212,737,5.0
46214,640,3.0
46214,748,4.0
46215,841,4.0
46220,1133,5.0
46227,640,5.0
46227,749,5.0
46228,481,5.0
46229,673,5.0
46230,640,5.0
46238,737,5.0
46239,650,5.0
46243,640,1.0
46246,369,3.0
46247,640,3.0
46248,673,4.0
46249,824,5.0
46250,481,4.0
46250,640,4.0
46250,1171,5.0
46257,824,4.0
46262,640,5.0
46263,369,3.0
46263,737,3.0
46263,749,3.0
46263,824,2.0
46263,1166,3.0
46268,824,4.0
46271,841,5.0
46281,841,4.0
46282,737,4.0
46282,748,4.0
46283,640,5.0
46283,748,5.0
46285,640,5.0
46286,640,4.0
46288,640,4.0
46288,748,5.0
46291,748,5.0
46293,640,4.0
46295,640,5.0
46311,748,3.0
46313,481,4.0
46315,841,5.0
46316,640,5.0
46316,841,5.0
46317,640,3.0
46318,640,5.0
46318,841,3.0
46319,824,4.0
46323,737,5.0
46323,824,4.0
46325,841,5.0
46328,640,4.0
46328,841,4.0
46331,1171,5.0
46332,841,5.0
46334,640,5.0
46339,640,5.0
46339,841,4.0
46340,640,5.0
46341,640,4.0
46341,737,4.0
46342,841,5.0
46345,640,5.0
46345,737,4.0
46345,824,5.0
46346,640,4.0
46348,640,4.0
46348,748,4.0
46349,673,5.0
46352,640,5.0
46354,748,5.0
46357,481,4.0
46358,640,4.0
46358,748,5.0
46361,640,4.0
46361,841,5.0
46363,1220,5.0
46374,640,5.0
46376,369,4.0
46379,640,5.0
46381,640,3.0
46382,841,5.0
46383,824,3.0
46384,824,5.0
46386,841,4.0
46390,640,5.0
46394,673,4.0
46394,1171,5.0
46395,640,5.0
46395,737,3.0
46395,841,4.0
46396,650,2.0
46396,1297,4.0
46399,369,3.0
46400,1133,5.0
46401,737,5.0
46402,481,4.0
46402,737,5.0
46410,748,5.0
46414,673,3.0
46416,749,2.0
46417,481,3.0
46421,841,5.0
46422,640,3.0
46423,640,5.0
46425,824,5.0
46430,673,4.0
46431,673,4.0
46431,824,5.0
46433,640,5.0
46433,749,4.0
46435,640,5.0
46438,640,5.0
46439,650,5.0
46446,481,4.0
46447,841,5.0
46448,640,5.0
46448,748,4.0
46453,673,1.0
46455,640,5.0
46460,749,4.0
46464,673,2.0
46466,650,5.0
46471,640,5.0
46471,737,5.0
46471,1171,5.0
46472,841,4.0
46473,841,5.0
46475,640,4.0
46476,640,5.0
46486,640,5.0
46486,748,3.0
46486,749,4.0
46486,841,5.0
46487,481,5.0
46492,841,5.0
46497,369,1.0
46497,640,4.333333333333333
46497,749,5.0
46505,640,3.0
46506,673,2.0
46509,748,3.0
46510,481,3.0
46510,640,5.0
46510,748,5.0
46510,749,3.0
46510,824,5.0
46510,841,5.0
46512,841,5.0
46513,650,5.0
46516,841,5.0
46517,640,1.0
46519,841,5.0
46520,748,5.0
46521,640,4.0
46526,650,5.0
46528,841,5.0
46532,824,5.0
46533,640,4.0
46534,640,5.0
46536,748,5.0
46537,650,5.0
46538,673,3.0
46539,640,5.0
46540,640,5.0
46541,640,4.0
46541,737,5.0
46544,640,4.0
46545,640,5.0
46547,841,5.0
46549,650,4.0
46553,481,5.0
46553,640,4.0
46554,640,4.0
46555,640,3.0
46556,650,5.0
46559,640,3.0
46560,841,5.0
46561,748,5.0
46562,640,5.0
46566,1166,4.0
46567,640,3.0
46568,481,5.0
46568,737,5.0
46569,640,5.0
46571,841,5.0
46573,748,4.0
46574,841,4.0
46577,650,5.0
46580,640,5.0
46581,640,4.0
46582,748,4.0
46583,369,3.0
46583,481,5.0
46583,640,5.0
46583,650,4.0
46583,824,5.0
46595,640,5.0
46598,640,4.0
46601,749,4.0
46601,824,3.0
46602,369,4.0
46602,640,5.0
46603,640,5.0
46606,640,4.0
46610,748,5.0
46613,748,4.0
46619,650,4.0
46621,737,5.0
46623,481,5.0
46624,824,4.0
46625,748,5.0
46626,640,2.0
46626,841,4.0
46628,737,5.0
46628,824,5.0
46633,369,4.0
46633,737,5.0
46633,748,3.0
46636,748,5.0
46636,749,4.0
46638,1171,2.3333333333333335
46639,1171,4.75
46640,640,4.0
46642,673,4.0
46642,737,5.0
46643,640,5.0
46651,673,3.0
46655,369,4.0
46658,841,5.0
46659,640,4.0
46659,841,5.0
46662,640,4.0
46662,673,3.0
46666,824,3.0
46671,841,5.0
46674,824,1.0
46676,640,5.0
46676,650,3.0
46679,749,5.0
46681,749,4.0
46683,748,3.0
46683,824,5.0
46684,1238,3.0
46687,640,4.0
46689,737,4.0
46691,841,5.0
46692,824,4.0
46695,1171,4.5
46697,640,5.0
46699,824,3.0
46701,841,4.0
46702,824,4.0
46703,640,4.0
46704,481,4.0
46711,841,5.0
46712,841,4.0
46713,841,5.0
46715,369,1.0
46717,481,4.0
46718,673,3.0
46718,841,3.0
46720,640,4.0
46721,640,3.0
46721,748,4.0
46726,748,5.0
46728,369,4.0
46728,640,3.0
46728,748,5.0
46728,824,4.0
46730,1238,5.0
46732,1280,3.0
46736,824,5.0
46737,841,5.0
46738,841,5.0
46745,640,1.0
46751,640,5.0
46752,841,5.0
46758,841,5.0
46763,481,5.0
46764,841,5.0
46765,673,4.0
46767,640,4.0
46767,673,4.0
46768,673,3.0
46768,737,3.0
46770,673,3.0
46772,673,1.0
46773,1171,5.0
46776,640,4.0
46777,650,2.0
46780,640,5.0
46782,369,3.0
46783,673,4.0
46786,749,4.0
46787,650,4.0
46789,640,3.0
46790,824,4.0
46791,640,5.0
46791,748,5.0
46792,841,3.0
46793,748,3.0
46794,640,4.0
46796,841,4.0
46797,640,4.0
46797,748,5.0
46801,640,5.0
46802,841,4.0
46804,640,4.0
46805,1225,3.5
46807,824,3.0
46809,640,5.0
46810,640,4.0
46812,841,4.0
46814,841,5.0
46818,640,2.0
46821,737,5.0
46823,640,4.0
46826,650,5.0
46828,673,3.0
46836,748,2.0
46836,749,4.0
46837,369,1.0
46839,640,3.0
46841,673,4.0
46842,640,3.0
46844,1166,3.0
46845,737,5.0
46846,841,5.0
46848,640,5.0
46849,841,5.0
46851,369,3.0
46851,841,4.0
46853,640,4.0
46853,748,5.0
46855,841,4.0
46859,640,3.0
46859,737,3.0
46859,748,3.0
46859,749,3.0
46861,640,5.0
46863,640,4.0
46863,748,5.0
46869,673,1.0
46869,841,5.0
46870,673,2.0
46870,748,3.0
46870,749,3.0
46872,640,4.0
46872,748,5.0
46874,640,4.0
46875,640,4.0
46876,824,5.0
46879,841,5.0
46880,737,4.0
46880,824,4.0
46881,737,3.0
46882,841,5.0
46888,841,5.0
46902,841,5.0
46903,673,2.0
46910,1278,4.0
46913,650,4.0
46913,737,5.0
46913,1171,4.5
46914,748,4.0
46916,824,3.0
46917,640,5.0
46918,640,4.0
46920,640,5.0
46920,1297,1.0
46921,640,5.0
46922,748,5.0
46927,841,4.0
46929,841,5.0
46930,481,5.0
46938,737,3.0
46939,369,3.0
46944,841,5.0
46950,673,5.0
46952,481,4.0
46954,650,3.0
46957,841,4.0
46959,673,3.0
46960,640,5.0
46960,841,5.0
46961,481,4.0
46962,640,5.0
46962,748,5.0
46963,640,3.0
46967,640,5.0
46967,737,5.0
46968,841,4.0
46969,369,4.5
46969,640,4.0
46969,650,4.0
46969,673,4.0
46970,369,1.0
46971,640,5.0
46975,737,4.0
46979,1166,4.0
46984,640,5.0
46984,748,3.0
46987,481,4.0
46995,1171,3.25
46996,841,4.0
46998,640,4.0
47000,748,5.0
47000,824,5.0
47003,640,3.0
47004,841,4.333333333333333
47009,640,4.0
47009,824,4.0
47014,841,5.0
47015,369,5.0
47015,841,5.0
47016,737,4.0
47016,841,5.0
47018,841,5.0
47025,640,5.0
47025,749,3.0
47026,841,4.0
47027,841,4.0
47029,640,4.0
47030,640,5.0
47031,841,5.0
47032,841,5.0
47033,841,5.0
47034,640,5.0
47035,749,5.0
47036,481,5.0
47038,841,5.0
47039,841,5.0
47042,640,5.0
47043,841,4.0
47044,737,4.0
47044,749,4.0
47044,824,4.0
47044,841,5.0
47047,640,5.0
47051,841,5.0
47052,841,5.0
47053,369,5.0
47053,640,5.0
47054,650,5.0
47055,640,5.0
47055,748,5.0
47055,749,5.0
47057,369,1.0
47057,640,4.0
47058,749,5.0
47061,369,3.0
47063,640,5.0
47067,369,3.0
47067,481,5.0
47067,640,4.0
47067,650,4.0
47067,841,5.0
47068,841,5.0
47071,640,4.0
47073,481,4.0
47076,841,4.0
47086,640,3.0
47086,841,5.0
47087,841,5.0
47088,841,4.0
47092,640,4.5
47092,737,4.0
47092,748,3.5
47092,824,4.0
47092,841,5.0
47100,640,4.0
47100,650,3.0
47100,749,4.0
47102,1133,5.0
47103,841,5.0
47104,1278,5.0
47106,369,5.0
47108,369,1.0
47116,841,4.0
47125,640,4.0
47126,1238,5.0
47128,1171,4.0
47129,824,4.0
47139,841,4.0
47140,650,4.0
47140,824,4.0
47142,737,4.0
47145,673,4.0
47150,748,4.0
47150,824,3.0
47151,673,5.0
47155,481,3.0
47158,824,4.0
47161,748,5.0
47163,1297,3.5
47164,748,5.0
47164,1171,5.0
47165,369,3.0
47166,1171,5.0
47168,841,5.0
47174,369,1.0
47175,650,5.0
47175,1166,4.0
47177,748,5.0
47180,1171,4.0
47182,650,5.0
47183,749,5.0
47185,737,5.0
47187,673,1.0
47191,640,5.0
47192,748,4.0
47194,481,5.0
47195,640,5.0
47196,841,5.0
47197,1133,5.0
47198,650,5.0
47199,673,5.0
47201,650,3.0
47203,640,4.0
47203,748,5.0
47204,841,5.0
47208,841,5.0
47209,947,5.0
47212,1171,3.0
47215,640,2.0
47216,640,4.0
47216,748,5.0
47216,841,4.0
47217,737,3.0
47217,841,4.0
47218,748,5.0
47219,748,5.0
47221,1166,3.0
47223,481,5.0
47223,640,4.666666666666667
47225,640,5.0
47227,1171,2.5
47229,650,4.0
47229,1297,3.0
47232,369,4.0
47232,640,5.0
47234,369,3.0
47234,841,5.0
47235,737,3.0
47235,748,4.0
47236,650,4.0
47237,841,5.0
47243,841,5.0
47244,640,4.0
47244,748,4.0
47244,841,5.0
47245,841,4.0
47248,824,4.0
47250,650,5.0
47251,1297,5.0
47255,640,2.0
47257,824,5.0
47260,673,5.0
47270,640,1.0
47272,640,4.0
47275,824,3.0
47280,841,5.0
47282,841,5.0
47285,748,3.0
47286,748,4.0
47287,640,5.0
47288,650,5.0
47288,824,4.0
47288,841,5.0
47289,673,2.0
47291,640,5.0
47291,748,4.0
47292,841,5.0
47293,481,5.0
47293,748,3.0
47294,673,5.0
47295,841,4.0
47298,640,4.0
47298,748,5.0
47300,481,4.0
47305,673,5.0
47306,673,5.0
47307,640,1.0
47317,640,4.0
47323,748,3.0
47323,824,4.0
47323,1297,2.0
47325,748,5.0
47328,824,4.0
47331,841,5.0
47333,748,2.0
47337,640,4.0
47339,1171,3.5
47346,1225,4.0
47347,841,5.0
47353,749,3.0
47358,640,5.0
47360,841,5.0
47368,640,4.0
47368,650,4.0
47368,737,5.0
47368,748,5.0
47368,824,4.0
47370,640,5.0
47370,1220,5.0
47371,1166,4.0
47372,369,3.0
47373,369,3.0
47373,640,4.0
47373,749,4.0
47376,1238,4.5
47380,841,4.0
47381,1133,5.0
47383,481,3.0
47384,650,5.0
47387,369,5.0
47387,737,5.0
47390,640,5.0
47392,748,4.0
47393,640,4.0
47394,481,5.0
47398,888,5.0
47401,640,4.0
47401,749,4.0
47404,640,4.0
47404,673,3.0
47407,1166,3.3333333333333335
47414,640,5.0
47414,748,3.0
47415,1166,2.0
47417,640,5.0
47420,369,5.0
47420,640,3.0
47420,737,5.0
47420,748,5.0
47420,841,5.0
47421,748,5.0
47423,1278,3.4
47426,1278,4.75
47427,640,5.0
47427,673,3.0
47427,841,5.0
47428,748,5.0
47429,1171,4.333333333333333
47431,824,5.0
47431,841,4.0
47432,640,5.0
47432,737,4.0
47432,748,3.0
47436,650,4.0
47440,841,5.0
47442,748,5.0
47443,737,4.0
47445,748,5.0
47449,640,4.0
47450,640,4.0
47452,673,5.0
47454,841,4.0
47455,841,5.0
47456,640,3.0
47458,1225,5.0
47459,897,5.0
47460,369,2.0
47460,841,5.0
47461,640,5.0
47463,673,5.0
47464,369,4.0
47464,737,4.0
47464,824,4.0
47467,673,5.0
47470,673,3.0
47472,748,5.0
47474,650,5.0
47478,737,4.0
47485,650,3.0
47487,640,5.0
47487,737,4.0
47487,824,4.0
47489,650,3.0
47489,1238,3.272727272727273
47492,841,3.0
47494,640,5.0
47499,640,4.0
47501,1166,3.0
47504,841,5.0
47505,640,5.0
47506,640,5.0
47518,640,5.0
47519,841,5.0
47521,737,5.0
47521,824,5.0
47522,369,2.0
47523,748,5.0
47524,1220,4.0
47525,1171,4.0
47527,824,4.0
47530,748,5.0
47531,937,3.0
47535,640,4.0
47538,1171,4.0
47542,640,3.0
47544,640,4.0
47547,1166,5.0
47551,640,5.0
47551,748,4.0
47556,1171,5.0
47558,748,4.0
47560,673,5.0
47563,369,1.0
47568,1278,5.0
47574,748,4.0
47575,650,3.0
47577,640,4.0
47577,748,4.0
47578,640,5.0
47580,640,3.0
47582,737,5.0
47582,748,5.0
47590,824,4.0
47591,737,5.0
47592,1171,4.0
47596,841,5.0
47598,1166,4.5
47600,737,4.0
47601,841,5.0
47602,824,5.0
47606,369,4.0
47607,888,5.0
47609,748,5.0
47610,841,4.0
47615,640,5.0
47615,749,5.0
47618,824,5.0
47619,748,5.0
47622,748,4.0
47622,749,5.0
47624,481,3.0
47626,748,2.0
47627,640,4.0
47629,888,2.0
47630,650,4.0
47630,824,5.0
47631,650,3.0
47631,824,4.0
47632,640,4.0
47634,749,1.0
47638,369,1.0
47638,640,3.0
47641,749,4.0
47642,737,3.0
47647,369,1.0
47647,673,5.0
47649,1171,5.0
47651,737,5.0
47652,640,4.0
47653,1220,5.0
47656,369,1.0
47662,640,4.5
47662,673,4.0
47662,737,3.0
47663,1171,5.0
47664,824,5.0
47667,673,4.0
47668,640,5.0
47669,640,4.0
47674,841,5.0
47675,640,5.0
47677,748,5.0
47680,947,4.0
47682,737,5.0
47683,1171,4.0
47684,1171,5.0
47685,650,5.0
47687,1278,5.0
47691,824,5.0
47692,369,2.0
47696,640,5.0
47696,749,5.0
47697,640,5.0
47701,640,5.0
47702,640,4.0
47707,640,5.0
47708,640,3.0
47710,369,3.0
47710,640,4.0
47710,841,4.5
47711,640,4.0
47711,748,5.0
47712,1171,3.0
47715,841,5.0
47716,650,4.0
47718,1171,5.0
47720,481,5.0
47723,1278,5.0
47724,650,4.0
47728,640,4.0
47733,824,5.0
47738,640,3.0
47738,748,5.0
47739,640,5.0
